text,label,source
Kivel szemben érvényesítheti kellékszavatossági igényét?,5-Könnyen érthető,holyduck_aszf.json
Ön az Eladóval szemben érvényesítheti kellékszavatossági igényét.,5-Könnyen érthető,holyduck_aszf.json
Milyen egyéb feltétele van kellékszavatossági jogai érvényesítésének?,5-Könnyen érthető,holyduck_aszf.json
"A teljesítéstől számított egy éven belül a kellékszavatossági igénye érvényesítésének a hiba közlésén túl nincs egyéb feltétele, ha Ön igazolja, hogy az Árut az Eladó nyújtotta. A teljesítéstől számított egy év eltelte után azonban már Ön köteles bizonyítani, hogy az Ön által felismert hiba már a teljesítés időpontjában is megvolt.",5-Könnyen érthető,holyduck_aszf.json
A kellékszavatossági igények sajátos szabályai digitális tartalom szolgáltatása esetén,5-Könnyen érthető,holyduck_aszf.json
"A fogyasztó akkor is jogosult – a szerződésszegés súlyához igazodva – az ellenszolgáltatás arányos leszállítását igényelni, illetve a digitális tartalom szolgáltatására irányuló szerződést megszüntetni, ha a kijavítás vagy kicserélés lehetetlen, vagy az az Eladónak aránytalan többletköltséget eredményezne; az Eladó a kijavításra vagy kicserélésre vonatkozó kellékszavatossági jog gyakorlása esetén - a fogyasztó számára okozott jelentős kényelmetlenség nélkül, a digitális tartalom vagy a digitális szolgáltatás jellegére és céljára figyelemmel - a teljesítést a hiba fogyasztó általi közlésétől számított észszerű időn belül térítésmentesen nem teszi szerződésszerűvé; ismételten teljesítési hiba merült fel, annak ellenére, hogy a vállalkozás megkísérelte az áru szerződésszerűvé tételét; a teljesítés hibája olyan súlyú, hogy azonnali árleszállítást vagy a szerződés azonnali megszüntetését teszi indokolttá; vagy az Eladó nem vállalta a szolgáltatás szerződésszerűvé tételét, vagy a körülményekből nyilvánvaló, hogy a vállalkozás észszerű határidőn belül vagy a fogyasztónak okozott jelentős érdeksérelem nélkül nem fogja a szolgáltatást szerződésszerűvé tenni.",4-Érthető,holyduck_aszf.json
"A kijavításra vagy kicserélésre vonatkozó kellékszavatossági jog gyakorlása esetén az Eladó - a fogyasztó számára okozott jelentős kényelmetlenség nélkül, a digitális tartalom vagy a digitális szolgáltatás jellegére és céljára figyelemmel - köteles a teljesítést a hiba fogyasztó általi közlésétől számított észszerű időn belül térítésmentesen szerződésszerűvé tenni.",4-Érthető,holyduck_aszf.json
A kijavításra vagy kicserélésre vonatkozó kellékszavatossági jog gyakorlása esetén a digitális tartalom műszaki jellemzőitől függően az Eladó megválaszthatja a digitális tartalom szerződésszerűvé tételének módját.,5-Könnyen érthető,holyduck_aszf.json
"Az ellenszolgáltatás leszállítása akkor arányos, ha annak összege megegyezik a fogyasztónak szerződésszerű teljesítés esetén járó, valamint a fogyasztó részére ténylegesen nyújtott szolgáltatás értékének különbözetével.",5-Könnyen érthető,holyduck_aszf.json
"Ha a szerződés meghatározott időtartamon keresztül nyújtott folyamatos szolgáltatásról rendelkezik, az ellenszolgáltatás arányos leszállításának arra az időtartamra kell vonatkoznia, amely időtartam alatt a szolgáltatás nem volt szerződésszerű.",5-Könnyen érthető,holyduck_aszf.json
"Ha a fogyasztó hibás teljesítésre hivatkozva kívánja megszüntetni a szerződést, az Eladót terheli annak bizonyítása, hogy a hiba jelentéktelen.",5-Könnyen érthető,holyduck_aszf.json
"Ha az Eladó digitális tartalmat szolgáltat vagy erre kötelezettséget vállal, a fogyasztó pedig kizárólag személyes adatokat szolgáltat, vagy ilyen adatok szolgáltatását vállalja az Eladó részére, a fogyasztó jelentéktelen hiba fennállása esetén is jogosult a szerződést megszüntetni, azonban az ellenszolgáltatás arányos leszállítását nem igényelheti.",5-Könnyen érthető,holyduck_aszf.json
"A fogyasztó szerződés megszüntetésére vonatkozó kellékszavatossági joga az Eladónak címzett, a megszüntetésre vonatkozó döntést kifejező jognyilatkozattal gyakorolható.",5-Könnyen érthető,holyduck_aszf.json
"Ha az Eladó a teljesítést nem valósítja meg, a fogyasztó köteles az Eladót felhívni a teljesítésre. Ha a fogyasztó felhívása ellenére az Eladóa digitális tartalom késedelem nélküli vagy a felek által elfogadott póthatáridőn belüli szolgáltatását vagy nyújtását elmulasztja, a fogyasztó megszüntetheti a szerződést.",4-Érthető,holyduck_aszf.json
"A fogyasztó az Eladó teljesítésre való felhívása nélkül megszüntetheti a szerződést, ha az Eladó a digitális tartalom szolgáltatását nem vállalta, vagy a körülményekből nyilvánvaló, hogy nem fogja szolgáltatni a digitális tartalmat; vagy a felek megállapodása alapján vagy a szerződéskötés körülményeiből nyilvánvaló, hogy a fogyasztó számára elengedhetetlen a meghatározott időpontban történő teljesítés, és az Eladó ezt elmulasztja.",5-Könnyen érthető,holyduck_aszf.json
A szerződés megszüntetése esetén az Eladó köteles visszatéríteni a fogyasztó által ellenszolgáltatásként megfizetett teljes összeget.,5-Könnyen érthető,holyduck_aszf.json
"Ha azonban a teljesítés a szerződés megszüntetése előtt meghatározott ideig szerződésszerű volt, az erre az időszakra járó ellenszolgáltatást nem kell visszatéríteni. Ez utóbbi esetben az ellenszolgáltatásnak azt a részét kell visszatéríteni, amely a nem szerződésszerű teljesítés időszakára vonatkozik, valamint azt a fogyasztó által előre megfizetett ellenszolgáltatást, amely a szerződés megszüntetésének elmaradása esetén a szerződés hátralévő időtartamára járt volna.",4-Érthető,holyduck_aszf.json
"Ha a fogyasztó az ellenszolgáltatás arányos leszállítására vagy a szerződés megszüntetésére jogosult, az Eladó haladéktalanul, de legkésőbb e jog gyakorlásáról való tudomásszerzésétől számított tizennégy napon belül köteles teljesíteni visszatérítési kötelezettségét.",5-Könnyen érthető,holyduck_aszf.json
"A vállalkozás a fogyasztónak visszajáró összeget a fogyasztó által igénybe vett fizetési móddal megegyező módon téríti vissza. A fogyasztó kifejezett beleegyezése alapján az Eladó a visszatérítésre más fizetési módot is alkalmazhat, de a fogyasztót ebből adódóan semmilyen többletdíj nem terhelheti.",4-Érthető,holyduck_aszf.json
A visszatérítéssel kapcsolatos költségek az Eladót terhelik.,5-Könnyen érthető,holyduck_aszf.json
"A szerződés megszüntetése esetén az Eladó megakadályozhatja, hogy a fogyasztó tovább használja a digitális tartalmat, így különösen a digitális tartalmat vagy a digitális szolgáltatást a fogyasztó számára hozzáférhetetlenné teheti, vagy letilthatja a fogyasztó felhasználói fiókját.",4-Érthető,holyduck_aszf.json
A szerződés megszüntetése esetén a fogyasztó tartózkodni köteles a digitális tartalom használatától és ezek elérhetővé tételétől harmadik személy számára.,5-Könnyen érthető,holyduck_aszf.json
"Ha a digitális tartalom szolgáltatása fizikai adathordozón történt, a fogyasztó az Eladónak a megszüntetésről való tudomásszerzéstől számított tizennégy napon belül közölt kérésére, az Eladó költségére köteles a fizikai adathordozót késedelem nélkül visszaszolgáltatni.",4-Érthető,holyduck_aszf.json
A fogyasztó a digitális tartalomnak a szerződés megszüntetését megelőző időszakra vonatkozó használatáért a szerződésszerűen teljesített szolgáltatással arányos díjat köteles fizetni.,4-Érthető,holyduck_aszf.json
Termékszavatosság - Milyen esetben élhet Ön a termékszavatossági jogával?,5-Könnyen érthető,holyduck_aszf.json
Ingó dolog (Áru) hibája esetén Ön - választása szerint - kellékszavatossági igényt vagy termékszavatossági igényt érvényesíthet a  szabályai szerint.,3-Többé/kevésbé megértem,holyduck_aszf.json
Milyen jogok illetik meg Önt termékszavatossági igénye alapján?,5-Könnyen érthető,holyduck_aszf.json
Termékszavatossági igényként Ön a hibás Áru kijavítását vagy kicserélését kérheti.,5-Könnyen érthető,holyduck_aszf.json
Milyen esetben minősül az Áru hibásnak?,5-Könnyen érthető,holyduck_aszf.json
"Az áru akkor hibás, ha nem felel meg a forgalomba hozatalakor hatályos minőségi követelményeknek, vagy ha nem rendelkezik a gyártó által adott leírásban szereplő tulajdonságokkal.",4-Érthető,holyduck_aszf.json
Milyen határidőben érvényesítheti Ön termékszavatossági igényét?,5-Könnyen érthető,holyduck_aszf.json
Termékszavatossági igényét Ön az Áru gyártó általi forgalomba hozatalától számított két éven belül érvényesítheti. E határidő elteltével e jogosultságát elveszti.,5-Könnyen érthető,holyduck_aszf.json
Kivel szemben érvényesítheti termékszavatossági igényét?,5-Könnyen érthető,holyduck_aszf.json
Termékszavatossági jogait a termék előállítójával vagy forgalmazójával (a továbbiakban együtt: gyártó) szemben gyakorolhatja.,5-Könnyen érthető,holyduck_aszf.json
Milyen bizonyítási szabály érvényesül termékszavatossági igény érvényesítése esetén?,5-Könnyen érthető,holyduck_aszf.json
"Termékszavatossági igény érvényesítése esetén Önnek kell bizonyítania, hogy a termékhiba a gyártó általi forgalomba hozatal időpontjában fennállt.",5-Könnyen érthető,holyduck_aszf.json
A gyártó milyen esetben mentesül termékszavatossági kötelezettsége alól?,5-Könnyen érthető,holyduck_aszf.json
"A gyártó akkor mentesül termékszavatossági kötelezettsége alól, ha bizonyítani tudja, hogy: az Árut nem üzleti tevékenysége körében gyártotta, illetve hozta forgalomba, vagy a hiba a tudomány és a technika állása szerint a forgalomba hozatal időpontjában nem volt felismerhető vagy az Áru hibája jogszabály vagy kötelező hatósági előírás alkalmazásából ered.",4-Érthető,holyduck_aszf.json
A gyártónak a mentesüléshez elegendő egy okot bizonyítania.,5-Könnyen érthető,holyduck_aszf.json
"Felhívom figyelmét, hogy Ön ugyanazon hiba miatt a vállalkozással szemben kellékszavatossági és a gyártóval szemben termékszavatossági igényt egyszerre, egymással párhuzamosan is érvényesíthet. Termékszavatossági igényének eredményes érvényesítése esetén a kicserélt termékre, illetve a termék javítással érintett részére vonatkozó kellékszavatossági igényét a továbbiakban már csak a gyártóval szemben érvényesítheti.",4-Érthető,holyduck_aszf.json
"Jótállás - Eladó nem forgalmaz jótállás köteles terméket, az általa forgalmazott termékekre nem terjed ki az egyes tartós fogyasztási cikkekre vonatkozó kötelező jótállásról szóló 151/2003. (IX.22.) Korm. rendelet hatálya.",4-Érthető,holyduck_aszf.json
"Jelen dokumentum nem kerül iktatásra, kizárólag elektronikus formában kerül megkötésre, nem minősül írásbeli szerződésnek, magyar nyelven íródik, magatartási kódexre nem utal. A webshop működésével, megrendelési, és szállítási folyamatával kapcsolatosan felmerülő kérdések esetén a megadott elérhetőségeinken rendelkezésére állunk.",4-Érthető,kepregeny_depo_aszf.json
"2.1.   A jelen Szabályzatban nem szabályozott kérdésekre, valamint jelen Szabályzat értelmezésére a magyar jog az irányadó, különös tekintettel a Polgári Törvénykönyvről szóló 2013. évi V. törvény („Ptk.”) és az elektronikus kereskedelmi szolgáltatások, az információs társadalommal összefüggő szolgáltatások egyes kérdéseiről szóló 2001. évi CVIII. (Elker. tv.) törvény, valamint a fogyasztó és a vállalkozás közötti szerződések részletes szabályairól szóló 45/2014. (II. 26.) Korm. rendelet vonatkozó rendelkezéseire. A vonatkozó jogszabályok kötelező rendelkezései a felekre külön kikötés nélkül is irányadóak.",1-Nagyon nehezen érthető,kepregeny_depo_aszf.json
"2.2.   A jelen Szabályzat a nyilvánosságra hozatalának dátuma napjától hatályos és visszavonásig hatályban marad. A Szolgáltató jogosult egyoldalúan módosítani a Szabályzatot. A módosításokat a Szolgáltató azok hatályba lépése előtt 11 (tizenegy) nappal a weboldalakon közzéteszi. Felhasználók a weboldalak használatával elfogadják, hogy rájuk nézve a weboldalak használatával kapcsolatos valamennyi szabályozás automatikusan érvényes.",4-Érthető,kepregeny_depo_aszf.json
"2.3.   Felhasználó, amennyiben belép a Szolgáltató által üzemeltetett webshop weboldalra, vagy annak tartalmát bármilyen módon olvassa – akkor is, ha nem regisztrált felhasználója a webshopnak, a Szabályzatban foglaltakat magára nézve kötelezőnek ismeri el. Amennyiben a Felhasználó nem fogadja el a feltételeket, nem jogosult a webshop tartalmának megtekintésére.",5-Könnyen érthető,kepregeny_depo_aszf.json
"2.4.  Szolgáltató fenntart magának minden jogot a webshop weboldal, annak bármely részlete és az azon megjelenő tartalmak, valamint a weboldal terjesztésének tekintetében. Tilos a webshopon megjelenő tartalmak vagy azok bármely részletének letöltése, elektronikus tárolása, feldolgozása és értékesítése a Szolgáltató írásos hozzájárulása nélkül.",5-Könnyen érthető,kepregeny_depo_aszf.json
"2.5.  A Felhasználó az a személy, aki a webshop weboldalát megnyitja, és ott elfogadja a webáruházra vonatkozó szabályzatokat.",5-Könnyen érthető,kepregeny_depo_aszf.json
"3.1. A megjelenített áruk online és e-mailben rendelhetők meg az info@kepregenydepo.hu címen. Az árukra vonatkozóan megjelenített árak forintban értendők, tartalmazzák a törvényben előírt áfát, azonban nem tartalmazzák a házhoz szállítás díját. Külön csomagolási költség nem kerül felszámításra.",5-Könnyen érthető,kepregeny_depo_aszf.json
"3.2. A webshopban Szolgáltató részletesen feltünteti a áru(k) nevét, leírását, a áruról fotót jelenít(het) meg. Az áruk adatlapján megjelenített képek eltérhetnek a valóságtól, illusztrációként szerepel(het)nek. Szolgáltató nem vállal felelősséget a webshopban megjelenő kép és az áru tényleges kinézete közötti különbözőség miatt.",5-Könnyen érthető,kepregeny_depo_aszf.json
"3.3. Amennyiben akciós ár kerül bevezetésre, Szolgáltató teljes körűen tájékoztatja Felhasználókat az akció részleteiről és annak pontos időtartamáról.",5-Könnyen érthető,kepregeny_depo_aszf.json
4.1. Felhasználó regisztráció nélkül is megkezdheti a vásárlást.,4-Érthető,kepregeny_depo_aszf.json
"4.2. Felhasználó a megvásárolni kívánt áru, áruk darabszámát beállítja.",4-Érthető,kepregeny_depo_aszf.json
4.3. Felhasználó kosárba helyezi a kiválasztott áru(ka)t. Felhasználó bármikor megtekintheti a kosár tartalmát a „kosár tartalma” ikonra kattintva.,5-Könnyen érthető,kepregeny_depo_aszf.json
"4.4. Amennyiben Felhasználó további áru(ka)t szeretne kosárba helyezni, folytatja az áru(k) kosárba helyezését. Ha nem szeretne további árut vásárolni, ellenőrzi a megvásárolni kívánt áru(k) darabszámát. Az „X” ikonra kattintva törölheti a kosár tartalmát.",4-Érthető,kepregeny_depo_aszf.json
Személyes átvétel esetén lehetőség van termékbemutatóra is.,5-Könnyen érthető,kepregeny_depo_aszf.json
"4.6. Amennyiben a webshopban hiba vagy hiányosság lép fel az áruknál vagy az áraknál, fenntartjuk a jogot a korrekcióra. Ilyen esetben a hiba felismerése, illetve kijavítása után Szolgáltató haladéktalanul tájékoztatja a Felhasználót az új adatokról. A Felhasználónak ezt követően – ha a javított adatokkal is meg kívánja rendelni a terméket – meg kell erősítenie megrendelést, vagy jogosult a szerződéstől elállni (megrendelését visszavonni). A jelen pont szerinti esetben az elállás joga Szolgáltatót is megilleti. Jelen pont szerinti elállás esetén a szerződés megszűnése miatt egyik fél sem támaszthat semmilyen igényt a másik féllel szemben.",3-Többé/kevésbé megértem,kepregeny_depo_aszf.json
"4.7. A fizetendő végösszeg a megrendelés összesítése és visszaigazoló levél alapján minden költséget tartalmaz. Felhasználó köteles a csomagot kézbesítéskor a futár előtt megvizsgálni, és a termékeken, csomagoláson észlelt esetleges sérülés esetén köteles jegyzőkönyv felvételét kérni. Felhasználó sérülés esetén a csomagot nem köteles átvenni. Utólagos, jegyzőkönyv nélküli reklamációt Szolgáltató nem fogad el! A csomagok kézbesítése munkanapokon történik, az esetek többségében 8-17 óra közötti időszakban.",3-Többé/kevésbé megértem,kepregeny_depo_aszf.json
"A fizetendő végösszegről a vásárló a rendelés visszaigazolásakor értesítést kap. A Szolgáltató a számlát a rendelés feldolgozását visszaigazoló e-mailben, PDF formátumban küldi meg a Felhasználó részére. A Felhasználó jelen ÁSZF elfogadásával belegyezik a számla ilyen módon való kiküldéséhez/fogadásához. Amennyiben a Felhasználó papír alapú számlára is igényt tart, azt a webshop ügyfélszolgálatán kérheti.",5-Könnyen érthető,kepregeny_depo_aszf.json
"Átvett és ki nem fizetett csomagok esetén fizetési felszólítást küldünk, illetve az ügyfél választhatja a visszaküldés lehetőségét is. Később azonban megtagadhatjuk az átutalásos fizetéssel történő kiszolgálást. Amennyiben az ügyfél nem kivánja kifizetni vagy rendezni átvett csomagját, úgy rendőrségi feljelentést teszünk szabálysértés vagy bűncselekmény miatt. Ez után a felelősségre vonás már nem vonható vissza és további költségek kifizetése várható, amelyet a bíróság szab ki.",5-Könnyen érthető,kepregeny_depo_aszf.json
"2024. október 1-től minden nyomdai termék, amely nem folyóirat árkötött, amelyet a 2024. évi törvény a könyvek árkötöttségéről szabályoz és amelyet vállalkozásunk betart. Részletekért az alábbi linken lehet érdeklődni: https://kormany.hu/dokumentumtar/a-konyvek-arkotottsegerol-szolo-torvenyjavaslat",3-Többé/kevésbé megértem,kepregeny_depo_aszf.json
"4.8. Az adatok megadását követően Felhasználó a ”Rendelés jóváhagyása” gombra kattintva tudja elküldeni megrendelését, előtte azonban még egyszer ellenőrizheti a megadott adatokat, illetve megjegyzést is küldhet a megrendelésével, vagy e-mailben jelezheti Szolgáltató felé egyéb, rendeléssel kapcsolatos megjegyzéseit.",5-Könnyen érthető,kepregeny_depo_aszf.json
"4.9.  Adatbeviteli hibák javítása: Felhasználó a megrendelési folyamat lezárása előtt minden esetben vissza tud lépni az előző fázisba, ahol javítani tudja a bevitt adatokat. A megrendelési folyamat lezárását követően Felhasználó az adatbeviteli hibá(ka)t e-mailben tudja jelezni Szolgáltató felé, a rendelés-visszaigazolás megküldését követő 1 munkanapon belül.",4-Érthető,kepregeny_depo_aszf.json
"4.10. Felhasználó e-mail-ben a megrendelés elküldését követően visszaigazolást kap. Amennyiben e visszaigazolás Felhasználó megrendelésének elküldésétől számított, a szolgáltatás jellegétől függő elvárható határidőn belül, de legkésőbb 48 órán belül Felhasználóhoz nem érkezik meg, Felhasználó az ajánlati kötöttség vagy szerződéses kötelezettség alól mentesül. A megrendelés és annak visszaigazolása akkor tekintendő a Szolgáltatóhoz, illetve a Felhasználóhoz megérkezettnek, amikor az számára hozzáférhetővé válik. Szolgáltató kizárja a visszaigazolási felelősségét, ha a visszaigazolás azért nem érkezik meg időben, mert Felhasználó rossz e-mail címet adott meg regisztrációja során, vagy a fiókjához tartozó tárhely telítettsége, vagy egyéb a Szolgáltatótól független ok miatt nem tud üzenetet fogadni.",2-Nehezen érthető,kepregeny_depo_aszf.json
"Szolgáltató és Felhasználó között a szerződés a Felhasználó megrendelésének Szolgáltató általi visszaigazolásával jön létre. A szerződés határozott időtartamra jön létre, amely megszűnik azon a napon, amelyen Felek a szerződésben vállalt kötelezettségüket (elsődlegesen Szolgáltató vagy közreműködője átadta a megrendelt terméke(ke)t a Felhasználónak, Felhasználó pedig maradéktalanul eleget tett fizetési kötelezettségének) maradéktalanul teljesítették.",2-Nehezen érthető,kepregeny_depo_aszf.json
"5.1. A megrendelések feldolgozása nyitvatartási időben történik. Megrendelés leadásra a nyitvatartási időn kívül is van lehetőség, ez esetben a megrendelés a következő nyitvatartási napon kerül feldolgozásra.",5-Könnyen érthető,kepregeny_depo_aszf.json
"5.2. Általános teljesítési határidő: a visszaigazolás megküldésétől számított 10 munkanapon belül. Amennyiben Szolgáltató és Felhasználó a teljesítés időpontjában nem állapodtak meg, a Szolgáltató a Felhasználót email formájában a felszólításában meghatározott időpontban vagy időn belül, felszólítás hiányában legkésőbb a megrendelésnek Szolgáltatóhoz való megérkezésétől számított 30 napon belül köteles a szerződés szerinti teljesítésre.",2-Nehezen érthető,kepregeny_depo_aszf.json
"5.3.  Ha a Szolgáltató a szerződésben vállalt kötelezettségét azért nem teljesíti, mert a szerződésben meghatározott termék nem áll rendelkezésére, köteles erről Felhasználót haladéktalanul tájékoztatni, valamint Felhasználó által fizetett összeget haladéktalanul, de legkésőbb 30 napon belül visszatéríteni. E kötelezettség teljesítése Szolgáltatót nem mentesíti szerződésszegése egyéb következményei alól.",4-Érthető,kepregeny_depo_aszf.json
"5.4.   Szolgáltató nem vállal felelősséget az esetleges technikai ismertetők, leírások a beszállító, vagy rajta kívül álló okok miatt történő előzetes bejelentés nélküli változása miatt. Szolgáltató fenntartja a jogot a már visszaigazolt megrendelések visszautasítására részben, vagy teljes egészben. Részben történő teljesítés kizárólag Felhasználóval történő egyeztetést követően kerülhet sor!",4-Érthető,kepregeny_depo_aszf.json
"6.1. Az Európai Parlament és a Tanács 2011/83/EU számú irányelvének, továbbá a fogyasztó és a vállalkozás közötti szerződések részletes szabályairól szóló 45/2014. (II.26.) Korm. rendelet szabályozása értelmében Felhasználó a megrendelt termék kézhezvételétől számított 14 napon belül indokolás nélkül elállhat a szerződéstől. Jelen tájékoztató hiányában Felhasználó jogosult 1 év elteltéig gyakorolni az elállási jogát. E rendelkezés nem gátolja a Felhasználó azon jogát, hogy az elállás jogát a szerződés megkötésének napja (megrendelés visszaigazolása) és az áru átvétele közötti időszakban is gyakorolja.",3-Többé/kevésbé megértem,kepregeny_depo_aszf.json
"6.2. Az elállási jog gyakorlására nyitva álló idő attól a naptól számított 14 nap elteltével jár le, amelyen Felhasználó, vagy az általa megjelölt – a fuvarozótól eltérő harmadik személy – az árut átveszi.",4-Érthető,kepregeny_depo_aszf.json
"6.3. Elállás esetén a megrendelt áru(ka)t a Felhasználó köteles a Szolgáltatónak visszaküldeni. Az áru(k) visszaküldésének költségét a fogyasztónak kell viselnie, a Szolgáltató nem vállalja e költség viselését.",5-Könnyen érthető,kepregeny_depo_aszf.json
"6.4. Az elállási jog gyakorlása esetén a Felhasználót az áru visszajuttatásának költségén kívül más költség nem terheli, Szolgáltató azonban követelheti a nem rendeltetésszerű használatból adódó anyagi kár megtérítését.",4-Érthető,kepregeny_depo_aszf.json
"6.5. Nem illeti meg az elállási jog Felhasználót olyan nem előre gyártott áru esetében, amelyet a Felhasználó utasítása alapján vagy kifejezett kérésére állítottak elő, vagy olyan termék esetében, amelyet egyértelműen a Felhasználó személyére szabtak.",4-Érthető,kepregeny_depo_aszf.json
6.6. A Felhasználó szintén nem gyakorolhatja az elállási jogát,2-Nehezen érthető,kepregeny_depo_aszf.json
"6.7.  Szolgáltató az áru visszaérkezését követően a fenti jogszabályok értelmében haladéktalanul, de legkésőbb 14 napon belül visszatéríti a kifizetett összeget a Felhasználó részére. Szállítási költség csak abban az esetben kerül visszatérítésre, ha az összes termék visszaküldésre kerül.",4-Érthető,kepregeny_depo_aszf.json
"6.8.  A visszatérítés során a Szolgáltató a visszatérítendő összeget a Fogyasztó által igénybe vett fizetési móddal megegyező módon teljesíti, e visszatérítési mód alkalmazásával a Felhasználót semmilyen többletköltség nem terheli.",4-Érthető,kepregeny_depo_aszf.json
"6.9.  Felhasználó köteles az árukat indokolatlan késedelem nélkül, de a szerződéstől való elállására vonatkozó értesítés Szolgáltató részére történő megküldésétől számított 14 napnál semmiféleképpen sem később visszaküldeni vagy Szolgáltató címén leadni.",3-Többé/kevésbé megértem,kepregeny_depo_aszf.json
"6.10.  Felhasználó akkor tartja be a határidőt, ha a 14 napos időszak letelte előtt visszaküldi az áru(ka)t. A visszaküldés határidőben teljesítettnek minősül, ha a Felhasználó az árut a határidő lejárta előtt (legkésőbb annak utolsó napján) igazolható módon elküldi.",4-Érthető,kepregeny_depo_aszf.json
6.11.  A fogyasztó kizárólag az áru visszaküldésének költségét viseli.,4-Érthető,kepregeny_depo_aszf.json
"6.12.  Felhasználó kizárólag akkor vonható felelősségre az árukban bekövetkezett értékcsökkenésért, ha az az áruk jellegének, tulajdonságainak és működésének megállapításához szükségestől eltérő kezelés miatt következett be.",3-Többé/kevésbé megértem,kepregeny_depo_aszf.json
"6.13.  A visszatérítést Szolgáltató mindaddig visszatarthatja, amíg vissza nem kapta az áru(ka)t, vagy Felhasználó bizonyítékot nem szolgáltatott arra vonatkozóan, hogy azokat visszaküldte: a kettő közül a korábbi időpontot kell figyelembe venni.",5-Könnyen érthető,kepregeny_depo_aszf.json
"6.14.  Amennyiben a Felhasználó élni szeretne elállási jogával, annak jelzését megteheti a Szolgáltató elérhetőségeinek valamelyikén írásban (akár a mellékelt adatalap segítésével), telefonon, vagy személyesen (pl. ügyfélszolgálati irodák). Elektronikus úton megküldött elállási nyilatkozat esetén a Szolgáltató a nyilatkozat megérkezését elektronikus úton visszaigazolja. Postai úton írásban történő jelzés alkalmával a postára adás időpontját vesszük figyelembe (a postai borítékon a  feladást igazoló pecsét), telefonon történő jelzés alkalmával pedig a telefonon történő jelzés, személyes jelzésnél a személyes bejelentés időpontját.   A megrendelt árut postai úton, futárszolgálat segítségével, vagy személyesen (ügyfélszolgálati irodák) juttathatja vissza a Felhasználó a Szolgáltató részére.",4-Érthető,kepregeny_depo_aszf.json
"6.15.  Felhasználónak kiemelten ügyelnie kell az áru rendeltetésszerű használatára, ugyanis a nem rendeltetésszerű használatából eredő károknak megtérítése a Felhasználót terheli! Az áru visszaérkezését követő tizennégy napon belül a Felhasználó által megadott bankszámlaszámra visszatéríti Szolgáltató a termék vételárát, a szállítási költséggel együtt.",3-Többé/kevésbé megértem,kepregeny_depo_aszf.json
"6.19.  Az elállási jog nem illeti meg azt a Felhasználót, aki a Polgári Törvénykönyvről szóló 2013. évi V. törvény 8:1. § (1) bekezdés 3. pontja szerint nem minősül fogyasztónak, azaz az olyan személyt, aki a szakmája, önálló foglalkozása vagy üzleti tevékenysége körében jár e.",2-Nehezen érthető,kepregeny_depo_aszf.json
"Felhasználó – választása szerint – az alábbi kellékszavatossági igényekkel élhet: kérhet kijavítást vagy kicserélést, kivéve, ha az ezek közül a Felhasználó által választott igény teljesítése lehetetlen vagy a vállalkozás számára más igénye teljesítéséhez képest aránytalan többletköltséggel járna. Ha a kijavítást vagy a kicserélést nem kérte, illetve nem kérhette, úgy igényelheti az ellenszolgáltatás arányos leszállítását vagy a hibát a vállalkozás költségére Felhasználó is kijavíthatja, illetve mással kijavíttathatja vagy – végső esetben – a szerződéstől is elállhat. Választott kellékszavatossági jogáról egy másikra is áttérhet, az áttérés költségét azonban Felhasználó viseli, kivéve, ha az indokolt volt, vagy arra a vállalkozás adott okot.",3-Többé/kevésbé megértem,kepregeny_depo_aszf.json
"Felhasználó köteles a hibát annak felfedezése után haladéktalanul, de nem később, mint a hiba felfedezésétől számított kettő hónapon belül közölni. Ugyanakkor felhívjuk a figyelmét, hogy a szerződés teljesítésétől számított két éves elévülési határidőn túl kellékszavatossági jogait már nem érvényesítheti.",4-Érthető,kepregeny_depo_aszf.json
"A teljesítéstől számított hat hónapon belül a kellékszavatossági igénye érvényesítésének a hiba közlésén túl nincs egyéb feltétele, ha Felhasználó igazolja, hogy a terméket, illetve a szolgáltatást a webshopot üzemeltető vállalkozás nyújtotta. A teljesítéstől számított hat hónap eltelte után azonban már Felhasználó köteles bizonyítani, hogy az Felhasználó által felismert hiba már a teljesítés időpontjában is megvolt.",2-Nehezen érthető,kepregeny_depo_aszf.json
"Az áru akkor hibás, ha az nem felel meg a forgalomba hozatalakor hatályos minőségi követelményeknek, vagy pedig, ha nem rendelkezik a gyártó által adott leírásban szereplő tulajdonságokkal.",5-Könnyen érthető,kepregeny_depo_aszf.json
Termékszavatossági igényét Felhasználó az áru gyártó általi forgalomba hozatalától számított két éven belül érvényesítheti. E határidő elteltével e jogosultságát elveszti.,5-Könnyen érthető,kepregeny_depo_aszf.json
Termékszavatossági igényét kizárólag az ingó dolog (áru) gyártójával vagy forgalmazójával szemben gyakorolhatja. Az áru hibáját termékszavatossági igény érvényesítése esetén Felhasználónak kell bizonyítania.,5-Könnyen érthető,kepregeny_depo_aszf.json
"Felhívom figyelmét, hogy ugyanazon hiba miatt kellékszavatossági és termékszavatossági igényt egyszerre, egymással párhuzamosan nem érvényesíthet. Termékszavatossági igényének eredményes érvényesítése esetén azonban a kicserélt árura, illetve kijavított részre vonatkozó kellékszavatossági igényét a gyártóval szemben érvényesítheti.",1-Nagyon nehezen érthető,kepregeny_depo_aszf.json
